label,metric,probability,timestamp
focus,awareness,0.24545773469321785,19:46:34
focus,awareness,0.3770614611209322,19:46:35
focus,awareness,0.2884142980027021,19:46:36
focus,awareness,0.5003756838109641,19:46:37
focus,awareness,0.569768731985313,19:46:38
focus,awareness,0.2764961435101499,19:46:39
focus,awareness,0.36121244973845906,19:46:39
focus,awareness,0.48239477547154463,19:46:41
focus,awareness,0.3705901814928797,19:46:41
focus,awareness,0.4562769634626518,19:46:42
focus,awareness,0.3318644224986549,19:46:43
focus,awareness,0.36902714972834566,19:46:44
focus,awareness,0.4301549663114397,19:46:45
focus,awareness,0.5486734195144594,19:46:46
focus,awareness,0.26721893157639437,19:46:47
focus,awareness,0.35917102257113726,19:46:48
focus,awareness,0.4131400227850228,19:46:49
focus,awareness,0.4439109429913162,19:46:50
focus,awareness,0.1939867823722239,19:46:51
focus,awareness,0.3604058185078796,19:46:52
focus,awareness,0.3535476430350234,19:46:53
focus,awareness,0.6868938284453716,19:46:54
focus,awareness,0.2769503644853429,19:46:55
focus,awareness,0.3532682835189714,19:46:56
focus,awareness,0.46244365139866583,19:46:57
focus,awareness,0.3896182882553565,19:46:58
focus,awareness,0.29484587869388323,19:46:59
focus,awareness,0.4711490218116858,19:47:00
focus,awareness,0.4133524984463784,19:47:01
focus,awareness,0.39551427263790634,19:47:02
focus,awareness,0.4320685441334742,19:47:03
focus,awareness,0.46570277265763976,19:47:04
focus,awareness,0.487764633918073,19:47:05
focus,awareness,0.5321254046334832,19:47:06
focus,awareness,0.47780666029898444,19:47:07
focus,awareness,0.46161624588781147,19:47:08
focus,awareness,0.5154415248144517,19:47:09
focus,awareness,0.368965187084397,19:47:10
focus,awareness,0.5241117104719222,19:47:11
focus,awareness,0.40994321282865054,19:47:12
focus,awareness,0.5462200027880565,19:47:13
focus,awareness,0.39744623029418125,19:47:14
focus,awareness,0.4973867393925957,19:47:15
focus,awareness,0.37497095712347983,19:47:16
focus,awareness,0.423770608299527,19:47:17
focus,awareness,0.3121044345093867,19:47:18
focus,awareness,0.3770161972741782,19:47:19
focus,awareness,0.42187697729230644,19:47:20
focus,awareness,0.37090491002779485,19:47:21
focus,awareness,0.2990778639602663,19:47:21
focus,awareness,0.3456891556239161,19:47:22
focus,awareness,0.43196057781685093,19:47:23
focus,awareness,0.3975908513318778,19:47:24
focus,awareness,0.6704910903587024,19:47:25
focus,awareness,0.4970357075716447,19:47:26
focus,awareness,0.4567016836995862,19:47:27
focus,awareness,0.4300123379792787,19:47:28
focus,awareness,0.5130249483560675,19:47:29
focus,awareness,0.5095989659592687,19:47:30
focus,awareness,0.37939382338898997,19:47:31
focus,awareness,0.15944277826247438,19:47:32
focus,awareness,0.4183882755079402,19:47:33
focus,awareness,0.4125864976288007,19:47:34
focus,awareness,0.3346549427847876,19:47:35
focus,awareness,0.3674238980419897,19:47:36
focus,awareness,0.2849498895286976,19:47:37
focus,awareness,0.4566376428787839,19:47:38
focus,awareness,0.3729357035119407,19:47:39
focus,awareness,0.456797840082331,19:47:40
focus,awareness,0.479748018587619,19:47:41
focus,awareness,0.4797439359016814,19:47:42
focus,awareness,0.31947351322980044,19:47:43
focus,awareness,0.3023969223573476,19:47:44
focus,awareness,0.45853917740918243,19:47:45
